,speciesID,scientificname,family,order,class,subdivision,data,raw.points,extent.xmin,extent.xmax,extent.ymin,extent.ymax,lon_hist,lat_hist,Centrl,rng_size,tmax_wt,tmax_sp,tmax_sm,tmax_at,tmin_wt,tmin_sp,tmin_sm,tmin_at,tave_wt,tave_sp,tave_sm,tave_at,ppt_wt,ppt_sp,ppt_sm,ppt_at,dd_0_wt,dd_0_sp,dd_0_sm,dd_0_at,dd5_wt,dd5_sp,dd5_sm,dd5_at,nffd_wt,nffd_sp,nffd_sm,nffd_at,pas_wt,pas_sp,pas_sm,pas_at,eref_wt,eref_sp,eref_sm,eref_at,cmd_wt,cmd_sp,cmd_sm,cmd_at,mat,mwmt,mcmt,td,map,ahm,dd_0,dd5,nffd,pas,emt,ext,eref,cmd
698,20938,Gleditsia aquatica,Fabaceae,Fabales,Magnoliopsida,Spermatophytina,Maxent prediction,117,-109.5000003,-71.50000044,19.49999956,45.49999946,-74.75000042,45.24999946,32.49999951,25.9999999,-3.5,10.9,24.9,13,-13.8,-0.4,12.9,3,-87,53,189,80,185,198,270,249,799,122,0,42,5,316,1280,423,0,32,92,43,174,40,0,10,0,175,385,136,0,38,115,0,5.9,20.3,-10.2,30.5,903,17.6,963,2023,167,224,-36.8,36.8,696,153
699,38594,Quercus gambelii,Fagaceae,Fagales,Magnoliopsida,Spermatophytina,Maxent prediction,986,-120.5000002,-93.50000035,19.49999956,45.49999946,-111.2500003,45.24999946,32.49999951,25.9999999,-1.2,8.9,23.4,11.5,-12.8,-6,4.5,-3.6,-70,15,139,39,89,156,156,119,672,187,0,124,8,104,824,204,1,12,82,24,79,73,2,25,0,163,416,123,0,46,259,37,3.1,15.8,-8.2,24,520,25.2,984,1140,119,179,-39.9,35.8,702,342
871,8398,Catalpa bignonioides,Bignoniaceae,Lamiales,Magnoliopsida,Spermatophytina,Maxent prediction,225,-107.0000003,-71.00000044,24.49999954,45.49999946,-73.25000043,45.24999946,34.9999995,20.99999992,-2.2,11.7,25.5,13.7,-12.9,-0.1,13.3,3.5,-76,58,194,86,173,212,290,257,714,101,0,34,7,340,1327,455,1,32,92,48,154,30,0,7,0,181,392,138,0,31,103,0,6.6,20.8,-9.1,30,932,17.8,849,2129,173,191,-35.7,37.2,711,134
872,9015,Chamaecrista nictitans,Fabaceae,Fabales,Magnoliopsida,Spermatophytina,Maxent prediction,177,-107.0000003,-71.00000044,24.49999954,45.49999946,-74.75000042,45.24999946,34.9999995,20.99999992,-3.5,10.9,24.9,13,-13.8,-0.4,12.9,3,-87,53,189,80,185,198,270,249,799,122,0,42,5,316,1280,423,0,32,92,43,174,40,0,10,0,175,385,136,0,38,115,0,5.9,20.3,-10.2,30.5,903,17.6,963,2023,167,224,-36.8,36.8,696,153
919,35429,Pinus edulis,Pinaceae,Pinales,Pinopsida,Spermatophytina,Maxent prediction,903,-124.5000002,-93.50000035,25.49999954,45.49999946,-111.2500003,45.24999946,35.4999995,19.99999992,-1.2,8.9,23.4,11.5,-12.8,-6,4.5,-3.6,-70,15,139,39,89,156,156,119,672,187,0,124,8,104,824,204,1,12,82,24,79,73,2,25,0,163,416,123,0,46,259,37,3.1,15.8,-8.2,24,520,25.2,984,1140,119,179,-39.9,35.8,702,342
975,27923,Magnolia kobus,Magnoliaceae,Magnoliales,Magnoliopsida,Spermatophytina,Maxent prediction,114,-80.0000004,145.9999987,26.99999953,45.49999946,-74.75000042,45.24999946,36.2499995,18.49999993,-3.5,10.9,24.9,13,-13.8,-0.4,12.9,3,-87,53,189,80,185,198,270,249,799,122,0,42,5,316,1280,423,0,32,92,43,174,40,0,10,0,175,385,136,0,38,115,0,5.9,20.3,-10.2,30.5,903,17.6,963,2023,167,224,-36.8,36.8,696,153
1025,11709,Crataegus iracunda,Rosaceae,Rosales,Magnoliopsida,Spermatophytina,Maxent prediction,35,-94.50000034,-71.50000044,28.49999952,45.49999946,-74.75000042,45.24999946,36.99999949,16.99999994,-3.5,10.9,24.9,13,-13.8,-0.4,12.9,3,-87,53,189,80,185,198,270,249,799,122,0,42,5,316,1280,423,0,32,92,43,174,40,0,10,0,175,385,136,0,38,115,0,5.9,20.3,-10.2,30.5,903,17.6,963,2023,167,224,-36.8,36.8,696,153
1088,9689,Cladrastis kentukea,Fabaceae,Fabales,Magnoliopsida,Spermatophytina,Maxent prediction,111,-103.5000003,-71.50000044,29.99999952,45.49999946,-74.75000042,45.24999946,37.74999949,15.49999994,-3.5,10.9,24.9,13,-13.8,-0.4,12.9,3,-87,53,189,80,185,198,270,249,799,122,0,42,5,316,1280,423,0,32,92,43,174,40,0,10,0,175,385,136,0,38,115,0,5.9,20.3,-10.2,30.5,903,17.6,963,2023,167,224,-36.8,36.8,696,153
1089,39555,Robinia pseudoacacia,Fabaceae,Fabales,Magnoliopsida,Spermatophytina,Maxent prediction,170,-92.00000035,-71.00000044,29.99999952,45.49999946,-73.25000043,45.24999946,37.74999949,15.49999994,-2.2,11.7,25.5,13.7,-12.9,-0.1,13.3,3.5,-76,58,194,86,173,212,290,257,714,101,0,34,7,340,1327,455,1,32,92,48,154,30,0,7,0,181,392,138,0,31,103,0,6.6,20.8,-9.1,30,932,17.8,849,2129,173,191,-35.7,37.2,711,134
1129,11701,Crataegus erythropoda,Rosaceae,Rosales,Magnoliopsida,Spermatophytina,Maxent prediction,41,-111.5000003,-102.0000003,30.99999951,45.49999946,-111.2500003,45.24999946,38.24999949,14.49999995,-1.2,8.9,23.4,11.5,-12.8,-6,4.5,-3.6,-70,15,139,39,89,156,156,119,672,187,0,124,8,104,824,204,1,12,82,24,79,73,2,25,0,163,416,123,0,46,259,37,3.1,15.8,-8.2,24,520,25.2,984,1140,119,179,-39.9,35.8,702,342
1130,41375,Shepherdia argentea,Elaeagnaceae,Rosales,Magnoliopsida,Spermatophytina,Maxent prediction,8,-109.5000003,-71.50000044,30.99999951,45.49999946,-74.75000042,45.24999946,38.24999949,14.49999995,-3.5,10.9,24.9,13,-13.8,-0.4,12.9,3,-87,53,189,80,185,198,270,249,799,122,0,42,5,316,1280,423,0,32,92,43,174,40,0,10,0,175,385,136,0,38,115,0,5.9,20.3,-10.2,30.5,903,17.6,963,2023,167,224,-36.8,36.8,696,153
1241,24222,Ilex montana,Aquifoliaceae,Aquifoliales,Magnoliopsida,Spermatophytina,Maxent prediction,8,-90.50000036,-71.50000044,34.4999995,45.49999946,-74.75000042,45.24999946,39.99999948,10.99999996,-3.5,10.9,24.9,13,-13.8,-0.4,12.9,3,-87,53,189,80,185,198,270,249,799,122,0,42,5,316,1280,423,0,32,92,43,174,40,0,10,0,175,385,136,0,38,115,0,5.9,20.3,-10.2,30.5,903,17.6,963,2023,167,224,-36.8,36.8,696,153
1293,4276,Astragalus pubentissimus,Fabaceae,Fabales,Magnoliopsida,Spermatophytina,Maxent prediction,62,-114.5000003,-102.0000003,36.49999949,45.49999946,-111.2500003,45.24999946,40.99999948,8.99999997,-1.2,8.9,23.4,11.5,-12.8,-6,4.5,-3.6,-70,15,139,39,89,156,156,119,672,187,0,124,8,104,824,204,1,12,82,24,79,73,2,25,0,163,416,123,0,46,259,37,3.1,15.8,-8.2,24,520,25.2,984,1140,119,179,-39.9,35.8,702,342
942,1124,Aegilops speltoides,Poaceae,Poales,Liliopsida,Spermatophytina,Maxent prediction,27,18.9999992,63.49999902,24.99999954,44.49999946,22.24999919,44.24999946,34.7499995,19.49999992,2.1,14.4,24,14.7,-3.5,4.7,12.7,5.2,-7,95,184,100,143,180,216,146,230,20,0,20,46,511,1230,539,6,57,92,60,28,1,0,1,0,224,370,146,0,47,154,36,9.3,19.1,-1.6,20.7,685,28.2,270,2326,215,30,-25.7,34.3,740,237
1090,28229,Malus trilobata,Rosaceae,Rosales,Magnoliopsida,Spermatophytina,Maxent prediction,42,18.9999992,44.9999991,28.99999952,44.49999946,22.24999919,44.24999946,36.74999949,15.49999994,2.1,14.4,24,14.7,-3.5,4.7,12.7,5.2,-7,95,184,100,143,180,216,146,230,20,0,20,46,511,1230,539,6,57,92,60,28,1,0,1,0,224,370,146,0,47,154,36,9.3,19.1,-1.6,20.7,685,28.2,270,2326,215,30,-25.7,34.3,740,237
1274,45542,Tulipa hageri,Liliaceae,Liliales,Liliopsida,Spermatophytina,Maxent prediction,21,18.9999992,44.9999991,34.4999995,44.49999946,22.24999919,44.24999946,39.49999948,9.99999996,2.1,14.4,24,14.7,-3.5,4.7,12.7,5.2,-7,95,184,100,143,180,216,146,230,20,0,20,46,511,1230,539,6,57,92,60,28,1,0,1,0,224,370,146,0,47,154,36,9.3,19.1,-1.6,20.7,685,28.2,270,2326,215,30,-25.7,34.3,740,237
1309,8640,Centaurea immanuelis-loewii,Asteraceae,Asterales,Magnoliopsida,Spermatophytina,Maxent prediction,6,18.9999992,28.99999916,35.4999995,44.49999946,22.24999919,44.24999946,39.99999948,8.99999996,2.1,14.4,24,14.7,-3.5,4.7,12.7,5.2,-7,95,184,100,143,180,216,146,230,20,0,20,46,511,1230,539,6,57,92,60,28,1,0,1,0,224,370,146,0,47,154,36,9.3,19.1,-1.6,20.7,685,28.2,270,2326,215,30,-25.7,34.3,740,237
1456,6395,Bromus moesiacus,Poaceae,Poales,Liliopsida,Spermatophytina,Native region,50,21.99999919,28.99999916,40.99999947,44.49999946,22.24999919,44.24999946,42.74999947,3.49999999,2.1,14.4,24,14.7,-3.5,4.7,12.7,5.2,-7,95,184,100,143,180,216,146,230,20,0,20,46,511,1230,539,6,57,92,60,28,1,0,1,0,224,370,146,0,47,154,36,9.3,19.1,-1.6,20.7,685,28.2,270,2326,215,30,-25.7,34.3,740,237
384,8600,Cenchrus orientalis,Poaceae,Poales,Liliopsida,Spermatophytina,Maxent prediction,126,-13.50000067,101.4999989,5.499999616,43.99999946,40.24999912,43.74999946,24.74999954,38.49999984,-0.3,7.8,18.1,10.6,-8.2,-1.7,6.6,0.5,-42,31,124,56,199,262,318,234,458,116,0,53,17,142,685,244,2,12,92,29,118,59,3,20,0,140,313,128,0,0,25,0,4.2,13.4,-5.2,18.6,1012,14,627,1089,136,200,-31.6,29.5,581,25
475,587,Acer cappadocicum,Sapindaceae,Sapindales,Magnoliopsida,Spermatophytina,Maxent prediction,36,25.49999918,116.4999988,9.4999996,43.99999946,40.24999912,43.74999946,26.74999953,34.49999986,-0.3,7.8,18.1,10.6,-8.2,-1.7,6.6,0.5,-42,31,124,56,199,262,318,234,458,116,0,53,17,142,685,244,2,12,92,29,118,59,3,20,0,140,313,128,0,0,25,0,4.2,13.4,-5.2,18.6,1012,14,627,1089,136,200,-31.6,29.5,581,25
543,19087,Euphorbia grossheimii,Euphorbiaceae,Malpighiales,Magnoliopsida,Spermatophytina,Maxent prediction,30,32.49999915,75.49999898,12.49999959,43.99999946,40.24999912,43.74999946,28.24999953,31.49999987,-0.3,7.8,18.1,10.6,-8.2,-1.7,6.6,0.5,-42,31,124,56,199,262,318,234,458,116,0,53,17,142,685,244,2,12,92,29,118,59,3,20,0,140,313,128,0,0,25,0,4.2,13.4,-5.2,18.6,1012,14,627,1089,136,200,-31.6,29.5,581,25
632,1121,Aegilops peregrina,Poaceae,Poales,Liliopsida,Spermatophytina,Maxent prediction,80,-13.50000067,66.99999901,15.49999958,43.99999946,40.24999912,43.74999946,29.74999952,28.49999988,-0.3,7.8,18.1,10.6,-8.2,-1.7,6.6,0.5,-42,31,124,56,199,262,318,234,458,116,0,53,17,142,685,244,2,12,92,29,118,59,3,20,0,140,313,128,0,0,25,0,4.2,13.4,-5.2,18.6,1012,14,627,1089,136,200,-31.6,29.5,581,25
633,8139,Carya illinoinensis,Juglandaceae,Fagales,Magnoliopsida,Spermatophytina,Maxent prediction,2687,-109.5000003,-81.5000004,15.49999958,43.99999946,-96.75000034,43.74999946,29.74999952,28.49999988,-2.7,13.8,28.7,15.6,-14.2,0.7,14.6,2.3,-84,73,216,90,46,186,256,141,788,83,0,49,5,430,1531,515,0,37,92,43,43,17,0,5,0,208,453,169,0,63,197,31,7.4,23.2,-10.3,33.6,629,27.6,920,2482,173,64,-37.6,41.2,830,291
711,11684,Crataegus azarolus,Rosaceae,Rosales,Magnoliopsida,Spermatophytina,Maxent prediction,103,-9.000000686,50.49999908,18.49999956,43.99999946,40.24999912,43.74999946,31.24999951,25.4999999,-0.3,7.8,18.1,10.6,-8.2,-1.7,6.6,0.5,-42,31,124,56,199,262,318,234,458,116,0,53,17,142,685,244,2,12,92,29,118,59,3,20,0,140,313,128,0,0,25,0,4.2,13.4,-5.2,18.6,1012,14,627,1089,136,200,-31.6,29.5,581,25
744,37369,Prunus mexicana,Rosaceae,Rosales,Magnoliopsida,Spermatophytina,Maxent prediction,724,-109.5000003,-81.5000004,19.49999956,43.99999946,-96.75000034,43.74999946,31.74999951,24.4999999,-2.7,13.8,28.7,15.6,-14.2,0.7,14.6,2.3,-84,73,216,90,46,186,256,141,788,83,0,49,5,430,1531,515,0,37,92,43,43,17,0,5,0,208,453,169,0,63,197,31,7.4,23.2,-10.3,33.6,629,27.6,920,2482,173,64,-37.6,41.2,830,291
894,25176,Juglans regia,Juglandaceae,Fagales,Magnoliopsida,Spermatophytina,Maxent prediction,198,25.49999918,81.49999895,23.49999954,43.99999946,40.24999912,43.74999946,33.7499995,20.49999992,-0.3,7.8,18.1,10.6,-8.2,-1.7,6.6,0.5,-42,31,124,56,199,262,318,234,458,116,0,53,17,142,685,244,2,12,92,29,118,59,3,20,0,140,313,128,0,0,25,0,4.2,13.4,-5.2,18.6,1012,14,627,1089,136,200,-31.6,29.5,581,25
961,1112,Aegilops columnaris,Poaceae,Poales,Liliopsida,Spermatophytina,Maxent prediction,230,25.49999918,63.49999902,24.99999954,43.99999946,40.24999912,43.74999946,34.4999995,18.99999992,-0.3,7.8,18.1,10.6,-8.2,-1.7,6.6,0.5,-42,31,124,56,199,262,318,234,458,116,0,53,17,142,685,244,2,12,92,29,118,59,3,20,0,140,313,128,0,0,25,0,4.2,13.4,-5.2,18.6,1012,14,627,1089,136,200,-31.6,29.5,581,25
1117,40889,Sclerochloa woronowii,Poaceae,Poales,Liliopsida,Spermatophytina,Maxent prediction,12,25.49999918,75.49999898,28.99999952,43.99999946,40.24999912,43.74999946,36.49999949,14.99999994,-0.3,7.8,18.1,10.6,-8.2,-1.7,6.6,0.5,-42,31,124,56,199,262,318,234,458,116,0,53,17,142,685,244,2,12,92,29,118,59,3,20,0,140,313,128,0,0,25,0,4.2,13.4,-5.2,18.6,1012,14,627,1089,136,200,-31.6,29.5,581,25
1310,11655,Crambe armena,Brassicaceae,Brassicales,Magnoliopsida,Spermatophytina,Native region,50,39.99999912,66.99999901,34.9999995,43.99999946,40.24999912,43.74999946,39.49999948,8.99999996,-0.3,7.8,18.1,10.6,-8.2,-1.7,6.6,0.5,-42,31,124,56,199,262,318,234,458,116,0,53,17,142,685,244,2,12,92,29,118,59,3,20,0,140,313,128,0,0,25,0,4.2,13.4,-5.2,18.6,1012,14,627,1089,136,200,-31.6,29.5,581,25
1328,70,Abies nordmanniana,Pinaceae,Pinales,Pinopsida,Spermatophytina,Maxent prediction,21,25.49999918,50.49999908,35.4999995,43.99999946,40.24999912,43.74999946,39.74999948,8.49999996,-0.3,7.8,18.1,10.6,-8.2,-1.7,6.6,0.5,-42,31,124,56,199,262,318,234,458,116,0,53,17,142,685,244,2,12,92,29,118,59,3,20,0,140,313,128,0,0,25,0,4.2,13.4,-5.2,18.6,1012,14,627,1089,136,200,-31.6,29.5,581,25
1404,555,Acantholimon gabrieljaniae,Plumbaginaceae,Caryophyllales,Magnoliopsida,Spermatophytina,Native region,50,39.99999912,50.49999908,37.99999949,43.99999946,40.24999912,43.74999946,40.99999948,5.99999997,-0.3,7.8,18.1,10.6,-8.2,-1.7,6.6,0.5,-42,31,124,56,199,262,318,234,458,116,0,53,17,142,685,244,2,12,92,29,118,59,3,20,0,140,313,128,0,0,25,0,4.2,13.4,-5.2,18.6,1012,14,627,1089,136,200,-31.6,29.5,581,25
22,494,Acaciella angustissima,Fabaceae,Fabales,Magnoliopsida,Spermatophytina,Maxent prediction,662,-117.5000003,-59.50000048,-38.00000021,43.49999946,-104.2500003,43.24999947,2.749999625,81.49999967,2.6,14.7,29.9,17.3,-11.8,-0.7,12.2,0,-46,70,211,86,29,134,148,66,486,59,0,46,16,374,1479,482,1,41,92,44,21,11,0,4,0,261,502,193,0,127,354,127,8,23.1,-5.9,29,377,47.8,591,2351,179,35,-38.1,41.6,956,608
39,40818,Scleria pergracilis,Cyperaceae,Poales,Liliopsida,Spermatophytina,Maxent prediction,29,-18.00000065,154.4999987,-31.50000024,43.49999946,129.7499988,43.24999947,5.99999961,74.9999997,-6.9,11,24.7,11.8,-19.4,-3,14.5,-0.7,-132,40,196,55,15,97,334,116,1193,184,0,155,1,275,1345,358,0,29,92,30,15,12,0,15,0,191,366,130,0,104,56,30,4,20.9,-15.2,36.1,562,24.9,1532,1978,151,43,-42.6,39.2,687,190
188,6412,Broussonetia papyrifera,Moraceae,Rosales,Magnoliopsida,Spermatophytina,Maxent prediction,2056,67.99999901,130.9999988,-7.500000332,43.49999946,129.7499988,43.24999947,17.99999956,50.99999979,-6.9,11,24.7,11.8,-19.4,-3,14.5,-0.7,-132,40,196,55,15,97,334,116,1193,184,0,155,1,275,1345,358,0,29,92,30,15,12,0,15,0,191,366,130,0,104,56,30,4,20.9,-15.2,36.1,562,24.9,1532,1978,151,43,-42.6,39.2,687,190
316,32573,Oreocnide frutescens,Urticaceae,Rosales,Magnoliopsida,Spermatophytina,Maxent prediction,33,91.99999891,141.4999987,0.999999634,43.49999946,129.7499988,43.24999947,22.24999955,42.49999983,-6.9,11,24.7,11.8,-19.4,-3,14.5,-0.7,-132,40,196,55,15,97,334,116,1193,184,0,155,1,275,1345,358,0,29,92,30,15,12,0,15,0,191,366,130,0,104,56,30,4,20.9,-15.2,36.1,562,24.9,1532,1978,151,43,-42.6,39.2,687,190
396,8111,Carpinus viminea,Betulaceae,Fagales,Magnoliopsida,Spermatophytina,Maxent prediction,97,72.49999899,130.9999988,5.499999616,43.49999946,129.7499988,43.24999947,24.49999954,37.99999984,-6.9,11,24.7,11.8,-19.4,-3,14.5,-0.7,-132,40,196,55,15,97,334,116,1193,184,0,155,1,275,1345,358,0,29,92,30,15,12,0,15,0,191,366,130,0,104,56,30,4,20.9,-15.2,36.1,562,24.9,1532,1978,151,43,-42.6,39.2,687,190
462,26650,Liquidambar formosana,Altingiaceae,Asparagales,Liliopsida,Spermatophytina,Maxent prediction,207,92.99999891,130.9999988,8.499999604,43.49999946,129.7499988,43.24999947,25.99999953,34.99999986,-6.9,11,24.7,11.8,-19.4,-3,14.5,-0.7,-132,40,196,55,15,97,334,116,1193,184,0,155,1,275,1345,358,0,29,92,30,15,12,0,15,0,191,366,130,0,104,56,30,4,20.9,-15.2,36.1,562,24.9,1532,1978,151,43,-42.6,39.2,687,190
616,36686,Pomaria jamesii,Fabaceae,Fabales,Magnoliopsida,Spermatophytina,Maxent prediction,92,-115.0000003,-86.50000038,14.49999958,43.49999946,-104.2500003,43.24999947,28.99999952,28.99999988,2.6,14.7,29.9,17.3,-11.8,-0.7,12.2,0,-46,70,211,86,29,134,148,66,486,59,0,46,16,374,1479,482,1,41,92,44,21,11,0,4,0,261,502,193,0,127,354,127,8,23.1,-5.9,29,377,47.8,591,2351,179,35,-38.1,41.6,956,608
717,24110,Ilex cornuta,Aquifoliaceae,Aquifoliales,Magnoliopsida,Spermatophytina,Maxent prediction,113,92.99999891,130.9999988,17.99999957,43.49999946,129.7499988,43.24999947,30.74999952,25.49999989,-6.9,11,24.7,11.8,-19.4,-3,14.5,-0.7,-132,40,196,55,15,97,334,116,1193,184,0,155,1,275,1345,358,0,29,92,30,15,12,0,15,0,191,366,130,0,104,56,30,4,20.9,-15.2,36.1,562,24.9,1532,1978,151,43,-42.6,39.2,687,190
794,8347,Castanea mollissima,Fagaceae,Fagales,Magnoliopsida,Spermatophytina,Maxent prediction,31,92.99999891,130.9999988,19.99999956,43.49999946,129.7499988,43.24999947,31.74999951,23.4999999,-6.9,11,24.7,11.8,-19.4,-3,14.5,-0.7,-132,40,196,55,15,97,334,116,1193,184,0,155,1,275,1345,358,0,29,92,30,15,12,0,15,0,191,366,130,0,104,56,30,4,20.9,-15.2,36.1,562,24.9,1532,1978,151,43,-42.6,39.2,687,190
920,8002,Carex kashmirensis,Cyperaceae,Poales,Liliopsida,Spermatophytina,Maxent prediction,21,60.49999904,81.49999895,23.49999954,43.49999946,73.74999898,43.24999947,33.4999995,19.99999992,2.4,17.4,30.6,17.2,-8,5.5,16.3,4.4,-28,114,235,108,79,132,48,79,358,22,0,22,26,676,1696,620,2,61,92,55,33,0,0,1,0,272,481,181,0,140,433,111,10.7,24.9,-4.1,29,338,61.3,402,3018,210,35,-30.4,41.8,934,684
962,37306,Prunus angustifolia,Rosaceae,Rosales,Magnoliopsida,Spermatophytina,Maxent prediction,391,-109.5000003,-73.50000043,24.49999954,43.49999946,-104.2500003,43.24999947,33.9999995,18.99999992,2.6,14.7,29.9,17.3,-11.8,-0.7,12.2,0,-46,70,211,86,29,134,148,66,486,59,0,46,16,374,1479,482,1,41,92,44,21,11,0,4,0,261,502,193,0,127,354,127,8,23.1,-5.9,29,377,47.8,591,2351,179,35,-38.1,41.6,956,608
1003,22876,Helianthus salicifolius,Asteraceae,Asterales,Magnoliopsida,Spermatophytina,Maxent prediction,22,-107.0000003,-89.00000037,25.49999954,43.49999946,-104.2500003,43.24999947,34.4999995,17.99999992,2.6,14.7,29.9,17.3,-11.8,-0.7,12.2,0,-46,70,211,86,29,134,148,66,486,59,0,46,16,374,1479,482,1,41,92,44,21,11,0,4,0,261,502,193,0,127,354,127,8,23.1,-5.9,29,377,47.8,591,2351,179,35,-38.1,41.6,956,608
1260,37,Abeliophyllum distichum,Oleaceae,Lamiales,Magnoliopsida,Spermatophytina,Maxent prediction,7,123.9999988,130.9999988,32.99999951,43.49999946,129.7499988,43.24999947,38.24999949,10.49999995,-6.9,11,24.7,11.8,-19.4,-3,14.5,-0.7,-132,40,196,55,15,97,334,116,1193,184,0,155,1,275,1345,358,0,29,92,30,15,12,0,15,0,191,366,130,0,104,56,30,4,20.9,-15.2,36.1,562,24.9,1532,1978,151,43,-42.6,39.2,687,190
1372,11723,Crataegus necopinata,Rosaceae,Rosales,Magnoliopsida,Spermatophytina,Native region,50,66.99999901,80.49999896,36.49999949,43.49999946,73.74999898,43.24999947,39.99999948,6.99999997,2.4,17.4,30.6,17.2,-8,5.5,16.3,4.4,-28,114,235,108,79,132,48,79,358,22,0,22,26,676,1696,620,2,61,92,55,33,0,0,1,0,272,481,181,0,140,433,111,10.7,24.9,-4.1,29,338,61.3,402,3018,210,35,-30.4,41.8,934,684
1441,2651,Amygdalus susakensis,Rosaceae,Rosales,Magnoliopsida,Spermatophytina,Native region,50,68.999999,80.49999896,38.99999948,43.49999946,73.74999898,43.24999947,41.24999947,4.49999998,2.4,17.4,30.6,17.2,-8,5.5,16.3,4.4,-28,114,235,108,79,132,48,79,358,22,0,22,26,676,1696,620,2,61,92,55,33,0,0,1,0,272,481,181,0,140,433,111,10.7,24.9,-4.1,29,338,61.3,402,3018,210,35,-30.4,41.8,934,684
24,19952,Ficus virens,Moraceae,Rosales,Magnoliopsida,Spermatophytina,Maxent prediction,584,67.99999901,163.4999986,-38.00000021,42.99999947,96.24999889,42.74999947,2.49999963,80.99999968,-3,15,27.9,13,-17.1,-0.4,13.3,-1.8,-100,73,206,56,3,9,41,7,911,80,0,144,3,431,1437,355,0,32,92,30,3,1,0,1,0,221,455,142,0,214,414,136,5.9,21.7,-11.8,33.5,59,268.1,1135,2227,154,4,-40.9,40.3,818,764
32,20011,Flueggea virosa,Phyllanthaceae,Malpighiales,Magnoliopsida,Spermatophytina,Maxent prediction,2659,-18.00000065,154.4999987,-35.50000022,42.99999947,96.24999889,42.74999947,3.749999625,78.49999969,-3,15,27.9,13,-17.1,-0.4,13.3,-1.8,-100,73,206,56,3,9,41,7,911,80,0,144,3,431,1437,355,0,32,92,30,3,1,0,1,0,221,455,142,0,214,414,136,5.9,21.7,-11.8,33.5,59,268.1,1135,2227,154,4,-40.9,40.3,818,764
33,15712,Dumasia villosa,Fabaceae,Fabales,Magnoliopsida,Spermatophytina,Maxent prediction,21,11.99999923,154.4999987,-35.00000022,42.99999947,96.24999889,42.74999947,3.999999625,77.99999969,-3,15,27.9,13,-17.1,-0.4,13.3,-1.8,-100,73,206,56,3,9,41,7,911,80,0,144,3,431,1437,355,0,32,92,30,3,1,0,1,0,221,455,142,0,214,414,136,5.9,21.7,-11.8,33.5,59,268.1,1135,2227,154,4,-40.9,40.3,818,764
46,5751,Bischofia javanica,Phyllanthaceae,Malpighiales,Magnoliopsida,Spermatophytina,Maxent prediction,320,-180,179.9999986,-29.50000024,42.99999947,96.24999889,42.74999947,6.749999615,72.49999971,-3,15,27.9,13,-17.1,-0.4,13.3,-1.8,-100,73,206,56,3,9,41,7,911,80,0,144,3,431,1437,355,0,32,92,30,3,1,0,1,0,221,455,142,0,214,414,136,5.9,21.7,-11.8,33.5,59,268.1,1135,2227,154,4,-40.9,40.3,818,764
89,13646,Debregeasia longifolia,Urticaceae,Rosales,Magnoliopsida,Spermatophytina,Maxent prediction,83,67.99999901,170.4999986,-20.50000028,42.99999947,96.24999889,42.74999947,11.2499996,63.49999975,-3,15,27.9,13,-17.1,-0.4,13.3,-1.8,-100,73,206,56,3,9,41,7,911,80,0,144,3,431,1437,355,0,32,92,30,3,1,0,1,0,221,455,142,0,214,414,136,5.9,21.7,-11.8,33.5,59,268.1,1135,2227,154,4,-40.9,40.3,818,764
161,6511,Buddleja asiatica,Scrophulariaceae,Lamiales,Magnoliopsida,Spermatophytina,Maxent prediction,155,60.49999904,154.4999987,-12.00000031,42.99999947,96.24999889,42.74999947,15.49999958,54.99999978,-3,15,27.9,13,-17.1,-0.4,13.3,-1.8,-100,73,206,56,3,9,41,7,911,80,0,144,3,431,1437,355,0,32,92,30,3,1,0,1,0,221,455,142,0,214,414,136,5.9,21.7,-11.8,33.5,59,268.1,1135,2227,154,4,-40.9,40.3,818,764
179,1802,Alangium kurzii,Cornaceae,Cornales,Magnoliopsida,Spermatophytina,Maxent prediction,23,91.99999891,122.9999988,-9.000000326,42.99999947,96.24999889,42.74999947,16.99999957,51.9999998,-3,15,27.9,13,-17.1,-0.4,13.3,-1.8,-100,73,206,56,3,9,41,7,911,80,0,144,3,431,1437,355,0,32,92,30,3,1,0,1,0,221,455,142,0,214,414,136,5.9,21.7,-11.8,33.5,59,268.1,1135,2227,154,4,-40.9,40.3,818,764
209,25919,Lauro-cerasus undulata,Rosaceae,Rosales,Magnoliopsida,Spermatophytina,Maxent prediction,51,77.99999897,122.9999988,-6.000000338,42.99999947,96.24999889,42.74999947,18.49999957,48.99999981,-3,15,27.9,13,-17.1,-0.4,13.3,-1.8,-100,73,206,56,3,9,41,7,911,80,0,144,3,431,1437,355,0,32,92,30,3,1,0,1,0,221,455,142,0,214,414,136,5.9,21.7,-11.8,33.5,59,268.1,1135,2227,154,4,-40.9,40.3,818,764
268,16861,Ephedra foliata,Ephedraceae,Ephedrales,Gnetopsida,Spermatophytina,Maxent prediction,246,-17.50000065,89.99999892,-2.000000354,42.99999947,58.24999905,42.74999947,20.49999956,44.99999982,0.8,18.9,33.5,17.4,-6.1,6.1,18.9,4.9,-26,125,262,112,30,51,12,27,361,26,0,19,33,783,1945,645,2,61,92,52,12,0,0,0,9,299,518,185,0,248,506,158,11.8,27.8,-4.9,32.7,120,181.6,406,3405,207,12,-25.8,45.1,1011,912
