"","speciesID","scientificname","family","order","class","subdivision","data","raw.points","extent.xmin","extent.xmax","extent.ymin","extent.ymax","lon_hist","lat_hist","Centrl","rng_size","tmax_wt","tmax_sp","tmax_sm","tmax_at","tmin_wt","tmin_sp","tmin_sm","tmin_at","tave_wt","tave_sp","tave_sm","tave_at","ppt_wt","ppt_sp","ppt_sm","ppt_at","dd_0_wt","dd_0_sp","dd_0_sm","dd_0_at","dd5_wt","dd5_sp","dd5_sm","dd5_at","nffd_wt","nffd_sp","nffd_sm","nffd_at","pas_wt","pas_sp","pas_sm","pas_at","eref_wt","eref_sp","eref_sm","eref_at","cmd_wt","cmd_sp","cmd_sm","cmd_at","mat","mwmt","mcmt","td","map","ahm","dd_0","dd5","nffd","pas","emt","ext","eref","cmd"
"500",5985,"Bombax costatum","Malvaceae","Malvales","Magnoliopsida","Spermatophytina","Maxent prediction",1796,-18.00000065,38.99999912,-5.50000034,27.49999953,-8.750000687,27.24999953,10.9999996,32.99999987,22.2,30.4,40.6,31.2,6.2,13.5,22.2,16,142,220,314,236,12,3,2,16,5,0,0,0,834,1550,2428,1689,82,92,92,91,0,0,0,0,261,525,731,409,249,522,729,393,22.8,33.5,13.3,20.2,33,994.2,5,6500,357,0,-12,50,1926,1893
"503",43759,"Syzygium manii","Myrtaceae","Myrtales","Magnoliopsida","Spermatophytina","Native region",50,87.99999893,108.4999988,-6.000000338,26.99999953,88.24999893,26.74999953,10.4999996,32.99999987,24.7,31.6,31.2,29.9,10.6,19.3,24.3,19.7,176,254,277,248,25,335,1817,578,2,0,0,0,1138,1861,2087,1792,88,92,92,91,0,0,0,0,274,481,417,333,249,216,0,89,23.9,27.9,16.5,11.4,2755,12.3,2,6878,363,0,-6.1,36.5,1505,554
"504",20127,"Fraxinus floribunda","Oleaceae","Lamiales","Magnoliopsida","Spermatophytina","Maxent prediction",98,60.49999904,131.4999988,5.499999616,38.49999948,70.249999,38.24999949,21.99999955,32.99999986,-1.6,10.3,24.5,13.4,-10.5,0.4,9.5,0.4,-60,54,170,69,263,404,44,107,594,79,0,54,10,265,1106,348,1,31,92,31,210,44,0,10,0,174,434,183,0,0,390,104,5.8,18.2,-7.7,25.9,818,19.3,727,1729,155,265,-33.8,36.5,791,494
"506",25797,"Lasianthaea fruticosa","Asteraceae","Asterales","Magnoliopsida","Spermatophytina","Maxent prediction",253,-117.5000003,-59.50000048,0.499999636,32.99999951,-117.2500003,32.74999951,16.74999957,32.49999987,18.5,19.3,23.1,22.6,8.6,12.1,17.5,14.5,135,157,203,186,126,69,6,52,5,1,0,0,768,986,1408,1231,90,92,92,91,0,0,0,0,167,269,302,224,41,200,296,172,17,21.6,13.2,8.4,252,107.1,7,4393,365,0,0.9,38.3,962,709
"507",33028,"Oxytropis falcata","Fabaceae","Fabales","Magnoliopsida","Spermatophytina","Maxent prediction",26,66.99999901,126.4999988,20.99999955,53.49999942,120.2499988,53.24999943,37.24999949,32.49999987,-19,4.9,21.7,2.2,-35.2,-12.3,6.5,-12.8,-271,-37,141,-53,16,60,295,74,2442,579,0,702,0,74,843,73,0,0,92,0,16,30,1,34,0,91,343,53,0,58,59,5,-5.5,16,-29.1,45.1,445,10.1,3723,991,92,81,-55,36.5,487,122
"509",29886,"Micromelum integerrimum","Rutaceae","Sapindales","Magnoliopsida","Spermatophytina","Maxent prediction",65,77.99999897,126.9999988,4.49999962,36.99999949,87.74999893,36.74999949,20.74999956,32.49999987,-12.5,-0.7,10.2,-0.4,-26.6,-15,-3.4,-14.8,-195,-78,34,-76,3,15,86,12,1761,764,29,726,0,5,87,10,0,0,0,0,3,14,31,11,0,0,255,0,0,0,170,0,-7.9,4.4,-20.9,25.4,116,18.1,3280,103,0,58,-51,25,255,170
"510",34762,"Phaseolus pauciflorus","Fabaceae","Fabales","Magnoliopsida","Spermatophytina","Maxent prediction",53,60.49999904,126.9999988,4.49999962,36.99999949,71.74999899,36.74999949,20.74999956,32.49999987,-11.5,-1.5,12.4,2.8,-19.1,-8.5,1.4,-6.7,-153,-50,69,-19,204,321,72,85,1379,547,6,335,1,13,237,39,0,0,59,0,203,287,8,75,0,0,267,60,0,0,195,45,-3.8,8,-17,25.1,682,9.1,2266,290,59,574,-42.7,27.2,327,240
"512",3984,"Asimina triloba","Annonaceae","Magnoliales","Magnoliopsida","Spermatophytina","Maxent prediction",6526,-107.0000003,-71.50000044,24.49999954,56.99999941,-89.75000036,56.74999941,40.74999948,32.49999987,-19,-2,16.6,1.9,-28.9,-13.4,7,-5,-239,-77,118,-16,55,74,189,145,2152,795,1,397,0,16,635,84,0,0,92,19,55,58,3,86,0,54,241,33,0,23,52,0,-5.4,13.9,-26.3,40.2,463,10,3345,735,111,202,-49.7,32.5,328,75
"513",26656,"Liquidambar styraciflua","Altingiaceae","Asparagales","Liliopsida","Spermatophytina","Maxent prediction",13672,-109.5000003,-71.50000044,10.4999996,42.99999947,-90.75000036,42.74999947,26.74999954,32.49999987,-1.5,13.9,27.8,15.9,-11.7,1.9,14.8,4.1,-66,79,213,100,89,229,318,218,636,63,0,30,9,456,1499,569,1,40,92,55,75,10,0,3,0,245,437,170,0,31,119,0,8.2,22.6,-8.4,31,854,21.3,729,2532,188,88,-34.6,39.8,852,150
"514",12004,"Crotalaria rotundifolia","Fabaceae","Fabales","Magnoliopsida","Spermatophytina","Maxent prediction",257,-117.5000003,-65.00000046,6.99999961,39.49999948,-78.75000041,39.24999948,23.24999955,32.49999987,3.8,16,27.4,17.8,-7.3,2.3,13.1,4.4,-18,91,202,111,186,252,271,247,292,29,0,13,35,498,1399,618,2,41,92,51,55,2,0,1,0,283,458,205,0,55,187,20,9.7,21.1,-3.1,24.3,956,20.6,333,2549,186,58,-30,37.6,946,262
"517",3939,"Artocarpus teysmannii","Moraceae","Rosales","Magnoliopsida","Spermatophytina","Maxent prediction",35,92.49999891,154.4999987,-12.00000031,20.49999956,99.24999888,20.24999956,4.249999625,32.49999987,25.6,30.7,27.7,26.7,9.4,16.2,19.9,16.7,175,235,238,217,39,261,753,390,2,0,0,0,1125,1685,1727,1517,87,92,92,91,0,0,0,0,349,530,415,354,310,282,0,61,21.6,23.7,16.7,7,1443,21.9,2,6055,362,0,-8,32.1,1648,653
"518",779,"Acokanthera schimperi","Apocynaceae","Gentianales","Magnoliopsida","Spermatophytina","Maxent prediction",62,11.99999923,54.49999906,-13.50000031,18.99999956,49.74999908,18.74999956,2.749999625,32.49999987,25.7,33.5,38.1,32.9,14.1,21.1,25.9,20,199,273,320,265,30,26,0,4,1,0,0,0,1335,2031,2477,1941,90,92,92,91,0,0,0,0,327,549,623,467,297,523,623,463,26.4,31.8,18.7,13.1,60,606.8,1,7783,365,0,0,43.1,1966,1906
"519",2511,"Amanoa guianensis","Phyllanthaceae","Malpighiales","Magnoliopsida","Spermatophytina","Maxent prediction",58,-92.50000035,-45.50000054,-14.00000031,18.49999956,-89.25000037,18.24999957,2.249999625,32.49999987,27.5,32.2,31.6,29.9,16.5,20,21.5,20,220,261,266,249,153,175,477,425,1,0,0,0,1514,1916,1981,1803,90,92,92,91,0,0,0,0,342,532,506,398,189,358,52,33,24.9,26.4,21.3,5.1,1230,28.4,1,7213,365,0,3.9,34.7,1778,632
"520",1635,"Aglaia macrocarpa","Meliaceae","Sapindales","Magnoliopsida","Spermatophytina","Maxent prediction",41,94.9999989,131.9999988,-9.000000326,23.49999954,104.7499989,23.24999955,7.249999607,32.49999987,15.3,23.5,26.9,22.3,7.2,14.4,19,14,112,189,230,182,50,264,778,279,11,1,0,0,582,1279,1650,1197,85,92,92,91,0,0,0,0,188,368,403,281,138,123,0,38,17.8,23.3,10.1,13.2,1371,20.3,12,4709,359,0,-11.2,33.7,1240,299
"522",1708,"Agrostis olympica","Poaceae","Poales","Liliopsida","Spermatophytina","Maxent prediction",23,25.49999918,87.49999893,23.49999954,55.49999942,68.24999901,55.24999942,39.49999948,31.99999988,-12.2,7,23,5.7,-20.6,-3.5,11.8,-2.8,-164,17,174,15,50,64,165,88,1479,306,0,280,1,242,1142,204,0,30,92,30,50,20,0,43,0,138,318,67,0,87,153,16,1,19.2,-18,37.2,367,30.1,2065,1589,152,112,-42.9,35.1,523,256
"524",648,"Acer negundo","Sapindaceae","Sapindales","Magnoliopsida","Spermatophytina","Maxent prediction",362,-117.5000003,-71.00000044,13.49999958,45.49999946,-74.75000042,45.24999946,29.49999952,31.99999988,-3.5,10.9,24.9,13,-13.8,-0.4,12.9,3,-87,53,189,80,185,198,270,249,799,122,0,42,5,316,1280,423,0,32,92,43,174,40,0,10,0,175,385,136,0,38,115,0,5.9,20.3,-10.2,30.5,903,17.6,963,2023,167,224,-36.8,36.8,696,153
"525",5956,"Boesenbergia tillandsiodes","Zingiberaceae","Zingiberales","Liliopsida","Spermatophytina","Native region",50,67.99999901,104.4999989,0.999999634,32.99999951,75.74999898,32.74999951,16.99999957,31.99999988,7.7,17.6,23.2,18.1,-0.9,8,14.9,8.4,34,128,191,132,369,314,680,232,92,7,0,4,144,751,1295,772,10,76,92,81,20,0,0,0,106,289,358,214,0,52,56,44,12.1,19,1.4,17.6,1595,13.9,103,2963,259,20,-22.4,30.9,967,152
"526",1647,"Aglaia pachyphylla","Meliaceae","Sapindales","Magnoliopsida","Spermatophytina","Maxent prediction",60,94.9999989,126.9999988,-9.000000326,22.99999955,101.7499989,22.74999955,6.999999612,31.99999988,19.2,25.5,25.4,22.9,5.7,11.9,17.5,13.3,124,187,215,181,80,286,1096,400,8,1,0,0,673,1259,1514,1194,82,92,92,91,0,0,0,0,256,447,388,301,176,190,0,9,17.7,21.4,11.7,9.7,1861,14.9,9,4641,357,0,-13.5,31.4,1392,375
"527",13499,"Dalbergia sissoo","Fabaceae","Fabales","Magnoliopsida","Spermatophytina","Maxent prediction",16,43.9999991,101.4999989,7.999999606,39.99999948,44.2499991,39.74999948,23.99999954,31.99999987,-5.2,3.6,17.5,9.1,-14.5,-6.2,3.6,-3.3,-98,-13,105,29,92,209,135,109,899,310,1,142,3,44,523,152,0,0,63,1,89,132,5,46,0,77,336,124,0,0,200,56,0.6,12,-11,23,545,19.4,1353,722,64,272,-38.4,30.7,537,256
"528",179,"Acacia caesia","Fabaceae","Fabales","Magnoliopsida","Spermatophytina","Native region",50,67.99999901,101.4999989,5.499999616,37.49999949,74.24999898,37.24999949,21.49999955,31.99999987,-11.3,1.3,16.1,5.2,-19.4,-6.9,4,-5.5,-153,-28,101,-2,22,46,26,13,1385,395,1,276,1,31,478,82,0,0,72,0,22,33,1,7,0,70,313,69,0,52,286,62,-2.1,11.3,-17.3,28.7,108,73.6,2057,592,72,63,-42.9,30.9,452,400
"530",4400,"Atalantia buxifolia","Rutaceae","Sapindales","Magnoliopsida","Spermatophytina","Maxent prediction",27,96.99999889,126.9999988,4.49999962,36.49999949,113.7499988,36.24999949,20.49999956,31.99999987,3.5,18.7,28.8,17.7,-9.1,5.6,17.6,4.6,-28,121,232,111,17,91,380,134,361,13,0,16,26,714,1673,630,1,58,92,56,7,0,0,0,0,321,450,216,0,230,108,82,10.9,24.4,-4.4,28.8,622,33.6,390,3043,208,8,-32.7,38.7,987,420
"531",4012,"Asparagus aphyllus","Asparagaceae","Asparagales","Liliopsida","Spermatophytina","Maxent prediction",705,-13.50000067,55.99999905,15.49999958,47.49999945,11.24999923,47.24999945,31.49999952,31.99999987,2.8,13.5,22.1,13.9,-5.4,2.6,10.9,4,-13,80,165,89,114,169,331,166,264,26,0,25,39,397,1059,464,4,42,92,53,29,2,0,2,0,212,339,129,0,44,16,0,8,17.3,-2.3,19.6,780,23.1,315,1959,190,34,-28.7,31.7,680,60
"532",7948,"Caragana opulens","Fabaceae","Fabales","Magnoliopsida","Spermatophytina","Maxent prediction",31,77.99999897,122.9999988,20.99999955,52.49999943,98.74999888,52.24999943,36.74999949,31.49999988,-24.7,-1.8,14.5,-2.8,-36.3,-16.7,0.4,-15.5,-305,-92,75,-92,16,68,278,83,2741,924,3,887,0,12,263,15,0,0,31,0,16,53,24,70,0,67,264,41,0,30,24,0,-10.4,8.8,-32.5,41.3,446,-0.8,4555,290,31,163,-55.5,29.9,372,54
"533",69,"Abies nephrolepis","Pinaceae","Pinales","Pinopsida","Spermatophytina","Maxent prediction",125,92.99999891,147.4999987,31.49999951,62.99999939,140.7499987,62.74999939,47.24999945,31.49999988,-43,-14.1,9.7,-16.9,-51.2,-28.7,-3.6,-26.6,-471,-214,30,-218,37,88,292,111,4229,1975,34,1975,0,1,80,2,0,0,0,0,37,87,121,110,0,0,186,0,0,0,0,0,-21.8,4.9,-48.9,53.8,528,-22.4,8212,83,0,355,-61.9,28.7,186,0
"534",908,"Actinodaphne glomerata","Lauraceae","Laurales","Magnoliopsida","Spermatophytina","Maxent prediction",74,94.9999989,134.9999987,-11.00000032,20.49999956,99.24999888,20.24999956,4.74999962,31.49999988,25.6,30.7,27.7,26.7,9.4,16.2,19.9,16.7,175,235,238,217,39,261,753,390,2,0,0,0,1125,1685,1727,1517,87,92,92,91,0,0,0,0,349,530,415,354,310,282,0,61,21.6,23.7,16.7,7,1443,21.9,2,6055,362,0,-8,32.1,1648,653
"536",25426,"Khaya senegalensis","Meliaceae","Sapindales","Magnoliopsida","Spermatophytina","Maxent prediction",3625,-18.00000065,38.99999912,-4.000000346,27.49999953,-8.750000687,27.24999953,11.74999959,31.49999988,22.2,30.4,40.6,31.2,6.2,13.5,22.2,16,142,220,314,236,12,3,2,16,5,0,0,0,834,1550,2428,1689,82,92,92,91,0,0,0,0,261,525,731,409,249,522,729,393,22.8,33.5,13.3,20.2,33,994.2,5,6500,357,0,-12,50,1926,1893
"537",666,"Acer pinnatinervium","Sapindaceae","Sapindales","Magnoliopsida","Spermatophytina","Native region",50,77.99999897,116.4999988,5.499999616,36.99999949,87.74999893,36.74999949,21.24999955,31.49999987,-12.5,-0.7,10.2,-0.4,-26.6,-15,-3.4,-14.8,-195,-78,34,-76,3,15,86,12,1761,764,29,726,0,5,87,10,0,0,0,0,3,14,31,11,0,0,255,0,0,0,170,0,-7.9,4.4,-20.9,25.4,116,18.1,3280,103,0,58,-51,25,255,170
"538",5169,"Bauhinia variegata","Fabaceae","Fabales","Magnoliopsida","Spermatophytina","Maxent prediction",237,-83.50000039,116.4999988,5.499999616,36.99999949,71.74999899,36.74999949,21.24999955,31.49999987,-11.5,-1.5,12.4,2.8,-19.1,-8.5,1.4,-6.7,-153,-50,69,-19,204,321,72,85,1379,547,6,335,1,13,237,39,0,0,59,0,203,287,8,75,0,0,267,60,0,0,195,45,-3.8,8,-17,25.1,682,9.1,2266,290,59,574,-42.7,27.2,327,240
"539",5381,"Beilschmiedia mexicana","Lauraceae","Laurales","Magnoliopsida","Spermatophytina","Maxent prediction",136,-109.5000003,-59.50000048,0.499999636,31.99999951,-108.2500003,31.74999951,16.24999957,31.49999987,14.7,24.5,33.1,24.6,-2.8,5,15.6,6,60,147,244,153,60,23,145,89,44,4,0,3,173,898,1781,943,23,75,92,73,2,0,0,0,174,443,597,327,113,420,453,238,15.1,24.9,5.2,19.6,317,79.3,51,3795,263,2,-24.2,41.1,1541,1224
"541",8830,"Cercis canadensis","Fabaceae","Fabales","Magnoliopsida","Spermatophytina","Maxent prediction",10754,-109.5000003,-71.50000044,16.99999957,48.49999944,-89.25000037,48.24999945,32.74999951,31.49999987,-6.7,7.7,21.6,9.8,-17.8,-4,9,0.4,-122,18,153,51,113,167,257,211,1108,218,0,111,2,153,949,276,0,11,92,33,112,65,1,36,0,145,343,95,0,21,86,0,2.5,16.8,-14.2,31,748,16.7,1438,1380,136,214,-40.9,34.6,583,107
"542",1264,"Aesculus glabra","Sapindaceae","Sapindales","Magnoliopsida","Spermatophytina","Maxent prediction",994,-107.0000003,-66.50000046,25.49999954,56.99999941,-89.75000036,56.74999941,41.24999948,31.49999987,-19,-2,16.6,1.9,-28.9,-13.4,7,-5,-239,-77,118,-16,55,74,189,145,2152,795,1,397,0,16,635,84,0,0,92,19,55,58,3,86,0,54,241,33,0,23,52,0,-5.4,13.9,-26.3,40.2,463,10,3345,735,111,202,-49.7,32.5,328,75
"543",19087,"Euphorbia grossheimii","Euphorbiaceae","Malpighiales","Magnoliopsida","Spermatophytina","Maxent prediction",30,32.49999915,75.49999898,12.49999959,43.99999946,40.24999912,43.74999946,28.24999953,31.49999987,-0.3,7.8,18.1,10.6,-8.2,-1.7,6.6,0.5,-42,31,124,56,199,262,318,234,458,116,0,53,17,142,685,244,2,12,92,29,118,59,3,20,0,140,313,128,0,0,25,0,4.2,13.4,-5.2,18.6,1012,14,627,1089,136,200,-31.6,29.5,581,25
"546",16865,"Ephedra gerardiana","Ephedraceae","Ephedrales","Gnetopsida","Spermatophytina","Maxent prediction",87,60.49999904,103.4999989,23.49999954,54.49999942,79.74999896,54.24999942,38.99999948,30.99999988,-12.3,7,24,6.1,-21.4,-4.2,11.5,-3.1,-168,14,178,15,52,65,150,90,1517,325,0,283,0,229,1175,207,0,29,92,30,52,21,0,47,0,141,343,73,0,89,193,25,1,19.6,-18,37.6,357,30.7,2126,1611,151,120,-43.7,36.4,557,307
"548",25617,"Kyllinga debilis","Cyperaceae","Poales","Liliopsida","Spermatophytina","Maxent prediction",62,-18.00000065,27.49999917,-5.50000034,25.49999954,-6.750000695,25.24999954,9.9999996,30.99999988,24.9,34.9,45.8,35.3,8.2,16.4,25.9,19,165,256,359,271,2,0,2,8,3,0,0,0,1038,1879,2835,2000,86,92,92,91,0,0,0,0,303,614,838,478,301,614,836,470,26.3,37.8,15.5,22.3,12,3024.1,3,7752,361,0,-8.9,55.9,2233,2221
"549",17298,"Erythroxylum areolatum","Erythroxylaceae","Malpighiales","Magnoliopsida","Spermatophytina","Maxent prediction",34,-109.5000003,-56.0000005,0.999999634,31.99999951,-108.2500003,31.74999951,16.49999957,30.99999988,14.7,24.5,33.1,24.6,-2.8,5,15.6,6,60,147,244,153,60,23,145,89,44,4,0,3,173,898,1781,943,23,75,92,73,2,0,0,0,174,443,597,327,113,420,453,238,15.1,24.9,5.2,19.6,317,79.3,51,3795,263,2,-24.2,41.1,1541,1224
"550",898,"Actinodaphne cupularis","Lauraceae","Laurales","Magnoliopsida","Spermatophytina","Maxent prediction",44,96.99999889,122.4999988,5.499999616,36.49999949,113.7499988,36.24999949,20.99999955,30.99999987,3.5,18.7,28.8,17.7,-9.1,5.6,17.6,4.6,-28,121,232,111,17,91,380,134,361,13,0,16,26,714,1673,630,1,58,92,56,7,0,0,0,0,321,450,216,0,230,108,82,10.9,24.4,-4.4,28.8,622,33.6,390,3043,208,8,-32.7,38.7,987,420
"551",2662,"Amyris elemifera","Rutaceae","Sapindales","Magnoliopsida","Spermatophytina","Maxent prediction",74,-99.00000033,-59.00000049,0.499999636,31.49999951,-87.75000037,31.24999951,15.99999957,30.99999987,16.6,26,33,26.3,2.3,11.1,19.9,11.7,94,185,265,190,432,397,436,295,17,1,0,1,465,1241,1970,1275,29,92,92,91,1,0,0,0,184,431,541,323,0,84,106,60,18.4,27,8.3,18.7,1560,18.2,19,4952,303,1,-18,40.6,1479,250
"552",13360,"Dacryodes rostrata","Burseraceae","Sapindales","Magnoliopsida","Spermatophytina","Maxent prediction",168,94.9999989,126.9999988,-7.500000332,23.49999954,104.7499989,23.24999955,7.999999604,30.99999987,15.3,23.5,26.9,22.3,7.2,14.4,19,14,112,189,230,182,50,264,778,279,11,1,0,0,582,1279,1650,1197,85,92,92,91,0,0,0,0,188,368,403,281,138,123,0,38,17.8,23.3,10.1,13.2,1371,20.3,12,4709,359,0,-11.2,33.7,1240,299
"554",41969,"Solanum dennekense","Solanaceae","Solanales","Magnoliopsida","Spermatophytina","Maxent prediction",8,28.99999916,53.49999906,-12.00000031,18.99999956,49.74999908,18.74999956,3.499999625,30.99999987,25.7,33.5,38.1,32.9,14.1,21.1,25.9,20,199,273,320,265,30,26,0,4,1,0,0,0,1335,2031,2477,1941,90,92,92,91,0,0,0,0,327,549,623,467,297,523,623,463,26.4,31.8,18.7,13.1,60,606.8,1,7783,365,0,0,43.1,1966,1906
"555",35694,"Pistacia atlantica","Anacardiaceae","Sapindales","Magnoliopsida","Spermatophytina","Maxent prediction",148,-18.50000065,75.49999898,15.49999958,46.49999945,33.74999914,46.24999945,30.99999952,30.99999987,2.6,14.7,27.6,16,-3.8,4.5,15,5.9,-6,96,213,110,97,90,120,94,232,31,0,12,50,544,1497,604,5,56,92,62,20,1,0,0,12,229,414,147,0,139,294,68,10.3,22.2,-2.1,24.4,402,50.6,276,2696,215,21,-25.2,38.1,802,501
"558",1985,"Allium altaicum","Amaryllidaceae","Asparagales","Liliopsida","Spermatophytina","Maxent prediction",34,45.99999909,134.9999987,33.9999995,64.49999938,107.7499988,64.24999938,49.24999944,30.49999988,-28.5,-4.5,17.6,-6.9,-39.8,-18.2,4.7,-16.6,-341,-114,111,-117,42,61,162,94,3067,1105,1,1139,0,8,565,20,0,0,90,0,42,52,3,80,0,0,251,24,0,0,89,0,-11.5,13.8,-36.3,50.1,359,-4.3,5311,593,90,177,-57,32.9,275,89
"559",1114,"Aegilops crassa","Poaceae","Poales","Liliopsida","Spermatophytina","Maxent prediction",303,25.49999918,87.49999893,24.99999954,55.49999942,68.24999901,55.24999942,40.24999948,30.49999988,-12.2,7,23,5.7,-20.6,-3.5,11.8,-2.8,-164,17,174,15,50,64,165,88,1479,306,0,280,1,242,1142,204,0,30,92,30,50,20,0,43,0,138,318,67,0,87,153,16,1,19.2,-18,37.2,367,30.1,2065,1589,152,112,-42.9,35.1,523,256
"563",11155,"Cordia senegalensis","Boraginaceae","Boraginales","Magnoliopsida","Spermatophytina","Maxent prediction",39,-18.00000065,47.99999909,-13.50000031,16.99999957,-16.25000066,16.74999957,1.74999963,30.49999988,30.4,33.4,33.7,34.3,15.4,18.2,23.3,22.1,229,258,285,282,3,0,92,63,0,0,0,0,1604,1894,2157,2094,90,92,92,91,0,0,0,0,421,595,535,481,418,595,443,418,26.3,28.7,22.2,6.5,158,229.8,0,7749,365,0,2.2,37,2032,1874
"567",40810,"Scleria oligantha","Cyperaceae","Poales","Liliopsida","Spermatophytina","Maxent prediction",114,-109.5000003,-75.00000042,12.49999959,42.99999947,-90.75000036,42.74999947,27.74999953,30.49999988,-1.5,13.9,27.8,15.9,-11.7,1.9,14.8,4.1,-66,79,213,100,89,229,318,218,636,63,0,30,9,456,1499,569,1,40,92,55,75,10,0,3,0,245,437,170,0,31,119,0,8.2,22.6,-8.4,31,854,21.3,729,2532,188,88,-34.6,39.8,852,150
"569",3828,"Arisaema jacquemontii","Araceae","Alismatales","Liliopsida","Spermatophytina","Maxent prediction",21,60.49999904,116.4999988,7.999999606,38.49999948,70.249999,38.24999949,23.24999954,30.49999987,-1.6,10.3,24.5,13.4,-10.5,0.4,9.5,0.4,-60,54,170,69,263,404,44,107,594,79,0,54,10,265,1106,348,1,31,92,31,210,44,0,10,0,174,434,183,0,0,390,104,5.8,18.2,-7.7,25.9,818,19.3,727,1729,155,265,-33.8,36.5,791,494
"570",1118,"Aegilops kotschyi","Poaceae","Poales","Liliopsida","Spermatophytina","Maxent prediction",441,6.99999925,74.99999898,15.49999958,45.99999945,58.24999905,45.74999946,30.74999952,30.49999987,-4.4,15.2,32.1,14,-12.5,2.9,17.6,2.4,-85,91,248,82,37,51,22,38,777,102,0,63,6,608,1821,479,1,53,92,34,34,8,0,4,0,222,488,150,0,187,466,112,8.4,26.5,-9.9,36.4,148,124.5,942,2913,179,46,-33.6,44.9,860,765
"572",39963,"Salix acutifolia","Salicaceae","Malpighiales","Magnoliopsida","Spermatophytina","Maxent prediction",309,19.4999992,87.49999893,40.49999948,70.49999936,27.24999917,70.24999936,55.49999942,29.99999988,-5.9,0.6,12.2,2.7,-15.3,-7.8,4.6,-3.7,-106,-36,84,-5,87,81,176,124,954,442,2,263,3,21,336,56,0,0,87,2,84,65,10,85,0,38,164,17,0,9,13,0,-1.6,9.9,-11.1,21,467,18.1,1662,416,89,244,-39.8,23.6,219,22
"573",47,"Abies concolor","Pinaceae","Pinales","Pinopsida","Spermatophytina","Maxent prediction",964,-125.0000002,-97.00000033,19.49999956,49.49999944,-117.2500003,49.24999944,34.4999995,29.99999988,-1.2,10.5,22.6,10.1,-7.2,-0.3,8.9,1,-42,51,157,56,340,257,196,266,462,68,0,83,17,230,989,286,6,43,91,51,239,61,1,60,0,185,358,96,0,3,162,15,5.5,16.9,-5.5,22.4,1059,14.7,613,1522,191,361,-32.2,36,639,180
"574",615,"Acer grandidentatum","Sapindaceae","Sapindales","Magnoliopsida","Spermatophytina","Maxent prediction",658,-117.5000003,-93.50000035,19.49999956,49.49999944,-115.7500003,49.24999944,34.4999995,29.99999988,-4,5.8,17.7,6.1,-11,-3.3,6.7,-1.8,-75,12,122,22,269,188,148,213,711,172,0,187,7,81,668,146,2,23,88,36,245,109,3,95,0,116,286,76,0,2,138,0,2,13.5,-8.6,22,819,14.7,1071,902,149,453,-38.8,31.4,478,140
"575",2538,"Amelanchier utahensis","Rosaceae","Rosales","Magnoliopsida","Spermatophytina","Maxent prediction",633,-125.0000002,-93.50000035,19.49999956,49.49999944,-122.7500002,49.24999944,34.4999995,29.99999988,6.2,13.9,22.2,14.5,0.3,4.7,11.6,6.2,33,93,169,104,610,334,176,477,91,14,0,11,70,428,1096,531,46,77,92,80,49,5,0,13,40,197,327,116,0,9,151,0,10,17.7,2.4,15.4,1597,12.5,116,2125,295,67,-18.2,35.7,680,160
"576",20113,"Fraxinus americana","Oleaceae","Lamiales","Magnoliopsida","Spermatophytina","Maxent prediction",891,-109.5000003,-66.50000046,19.49999956,49.49999944,-95.25000034,49.24999944,34.4999995,29.99999988,-9.8,8.7,24,9.3,-21,-3.8,11.6,-0.6,-154,25,178,44,59,120,253,137,1395,246,0,167,1,227,1178,280,0,28,92,32,59,33,0,29,0,157,362,95,0,60,109,0,2.3,19.3,-18,37.3,569,21.6,1808,1686,151,122,-43.6,37.9,614,169
"577",20944,"Gleditsia triacanthos","Fabaceae","Fabales","Magnoliopsida","Spermatophytina","Maxent prediction",967,-120.5000002,-66.50000046,19.49999956,49.49999944,-104.2500003,49.24999944,34.4999995,29.99999988,-6.8,10.2,25.9,11.4,-17.7,-2.8,10.4,-1.9,-123,37,181,48,54,112,165,75,1116,177,0,150,2,248,1209,290,0,34,92,38,53,27,0,12,0,168,408,111,0,77,243,50,3.6,19.4,-14.3,33.7,406,33.4,1444,1749,163,92,-44.2,39.5,687,370
"578",8611,"Cenchrus squamulatus","Poaceae","Poales","Liliopsida","Spermatophytina","Maxent prediction",20,28.99999916,47.99999909,-12.00000031,17.99999957,37.74999913,17.74999957,2.99999963,29.99999988,28.9,34.6,39.4,35.5,18.1,21.2,26.2,23,235,279,328,293,43,14,40,39,0,0,0,0,1659,2085,2552,2194,90,92,92,91,0,0,0,0,355,584,659,500,311,571,619,461,28.4,33,23.2,9.9,136,282.1,0,8491,365,0,8,43.3,2098,1962
"580",698,"Acer tegmentosum","Sapindaceae","Sapindales","Magnoliopsida","Spermatophytina","Maxent prediction",19,118.4999988,147.4999987,32.99999951,62.99999939,140.7499987,62.74999939,47.99999945,29.99999988,-43,-14.1,9.7,-16.9,-51.2,-28.7,-3.6,-26.6,-471,-214,30,-218,37,88,292,111,4229,1975,34,1975,0,1,80,2,0,0,0,0,37,87,121,110,0,0,186,0,0,0,0,0,-21.8,4.9,-48.9,53.8,528,-22.4,8212,83,0,355,-61.9,28.7,186,0
